AX_BU,Date,DOW,Total_7LB_EQ_Sales,Weighted_Avg_Sales,Avg_Apparent_Temp,Average_Surface_T,Average_Surface_T_SQ,Average_Surface_T_Cubed,Holiday
422,8/12/2022,Friday,5821.000018,66.6628065,73.55255545,73.78978222,5444.931961,397917.7372,
422,8/13/2022,Saturday,8597.428604,98.99438951,70.7971215,71.22661876,5073.23122,354851.6271,
422,8/14/2022,Sunday,4446.857153,47.98073582,71.57333419,71.82444469,5158.750855,366651.7371,
422,8/15/2022,Monday,2293.428574,24.62480202,67.77559013,67.77559013,4593.530618,311329.2484,
422,8/16/2022,Tuesday,3000.85715,33.23344848,70.69924801,70.72105247,5001.467263,353381.9666,
422,8/17/2022,Wednesday,3681.857151,40.17655413,69.38529312,69.39338263,4815.441553,334042.9281,
422,8/18/2022,Thursday,3954.714293,41.82534921,72.47299205,72.52919697,5260.484413,380652.4021,
422,8/19/2022,Friday,5370.714304,60.70884844,75.70428467,75.45857162,5693.996032,433871.7569,
422,8/20/2022,Saturday,8109.714315,96.07914347,76.52374015,75.46546837,5695.036917,448114.0543,
422,8/21/2022,Sunday,2793.285725,32.51897048,75.43985566,74.33188286,5525.22881,429341.1808,
422,8/22/2022,Monday,3245.571436,35.41066013,76.05072558,74.9804353,5622.065678,439855.5596,
422,8/23/2022,Tuesday,4024.571436,41.25120488,77.01376929,76.62681259,5871.668408,456777.9581,
422,8/24/2022,Wednesday,4263.000008,44.75726642,76.55839294,76.53430515,5857.499866,448723.0979,
422,8/25/2022,Thursday,4547.142872,51.09080002,79.04444456,78.50518516,6163.064097,493871.6037,
422,8/26/2022,Friday,5983.142868,65.86567327,80.2854005,79.92773655,6388.44307,517499.2617,
422,8/27/2022,Saturday,8704.714304,99.10125957,80.3529414,79.30588223,6289.422956,518806.4151,
422,8/28/2022,Sunday,4421.857152,50.37273992,80.69264676,79.36029434,6298.056318,525414.2923,
422,8/29/2022,Monday,4200.000004,43.2274476,81.07050411,79.89352444,6382.975248,532829.9407,
422,8/30/2022,Tuesday,4199.000007,43.50867134,80.7775357,80.21014504,6433.667367,527074.2504,
422,8/31/2022,Wednesday,4422.857152,46.35470541,75.06277527,75.48977962,5698.706827,422935.2196,
422,9/1/2022,Thursday,4600.142864,49.58547172,73.69629652,74.30296297,5520.930307,400255.2076,
422,9/2/2022,Friday,6310.857163,71.44114862,75.28904958,75.32189708,5673.388179,426771.5345,
422,9/3/2022,Saturday,9622.857178,113.4776027,77.79714252,77.30714313,5976.394379,470859.0663,
422,9/4/2022,Sunday,7274.000019,84.75103795,78.36906444,77.99064664,6082.540963,481320.0872,
422,9/5/2022,Monday,3764.571444,42.04416884,77.58283689,77.14328373,5951.086225,466978.5882,
422,9/6/2022,Tuesday,3223.428577,33.22356351,78.39565272,77.31884113,5978.203194,481810.1459,
422,9/7/2022,Wednesday,3206.142861,33.22704014,73.0933327,72.83777805,5305.341911,390511.0184,
422,9/8/2022,Thursday,3291.142866,36.08875918,70.03913144,70.03840681,4905.378429,343575.5538,
422,9/9/2022,Friday,4830.571445,56.1178634,70.44890416,70.58905113,4982.814139,349641.2998,
422,9/10/2022,Saturday,6645.571454,78.08036104,70.58848901,70.4374107,4961.428826,351723.7193,
422,9/11/2022,Sunday,2886.571441,34.60922253,75.84492819,74.96739031,5620.10961,436294.3947,
422,9/12/2022,Monday,3227.000004,33.15166605,78.16594237,76.7666673,5893.121208,477587.2284,
422,9/13/2022,Tuesday,3382.571434,35.05116883,73.16739107,73.16086943,5352.512816,391699.2221,
422,9/14/2022,Wednesday,3280.714292,34.52212124,67.57536349,67.58260981,4567.409149,308578.1503,
422,9/15/2022,Thursday,3457.142862,36.85503681,70.40579788,70.42608692,4959.833719,348999.8767,
422,9/16/2022,Friday,4833.571448,57.14940076,68.84571468,69.03142858,4765.338132,326310.2665,
422,9/17/2022,Saturday,7383.571462,86.90217459,68.51772936,68.87092147,4743.203824,321668.7614,
422,9/18/2022,Sunday,3609.714299,42.58838873,70.4316538,70.92661648,5030.584925,349384.5195,
422,9/19/2022,Monday,3437.142861,35.42453122,74.14782621,74.54927643,5557.594617,407657.3435,
422,9/20/2022,Tuesday,3347.142862,34.82895776,75.36086937,75.53260941,5705.175085,427994.0186,
422,9/21/2022,Wednesday,3735.285725,39.97261846,74.15474534,74.80875987,5596.350553,407771.4762,
422,9/22/2022,Thursday,3592.714288,37.4179179,73.4404399,73.32352986,5376.340031,396100.8813,
422,9/23/2022,Friday,3526.142868,40.81211585,59.05182542,59.05182542,3487.118085,205920.6884,
422,9/24/2022,Saturday,5679.571455,66.94033089,61.18085087,61.2496448,3751.518988,229005.8296,
422,9/25/2022,Sunday,3161.285729,36.8321192,68.78273329,69.13669136,4779.882092,325415.5407,
422,9/26/2022,Monday,2777.285719,31.08634616,67.8449257,67.91883922,4612.968721,312285.7114,
422,9/27/2022,Tuesday,2360.000003,25.12103041,64.18633182,64.19496479,4120.993504,264440.3181,
422,9/28/2022,Wednesday,2006.714291,21.76019989,59.22029034,59.51086937,3541.543573,207688.0921,
422,9/29/2022,Thursday,2086.285724,25.30086306,59.95785686,59.95785686,3594.944599,215545.1737,
422,9/30/2022,Friday,1815.142862,21.60844789,57.87608669,57.87608669,3349.641411,193864.1367,
422,10/1/2022,Saturday,2568.142869,31.16672437,61.32214323,61.32214323,3760.40525,230596.1093,
422,10/2/2022,Sunday,1419.285721,17.15029107,57.15289876,57.15289876,3266.453837,186687.3054,
422,10/3/2022,Monday,1010.14286,11.40182889,46.24360846,49.69172904,2469.267935,98890.63058,
422,10/4/2022,Tuesday,1058.285717,12.50165802,46.79552289,49.54029809,2454.241135,102473.817,
422,10/5/2022,Wednesday,1251.285717,13.6812071,56.02888845,56.71629531,3216.738154,175887.9227,
422,10/6/2022,Thursday,1908.714291,21.77946096,63.0706757,63.0706757,3977.910133,250889.48,
422,10/7/2022,Friday,3276.000013,38.4296866,65.39785728,65.46214234,4285.29208,279698.7707,
422,10/8/2022,Saturday,4490.571451,54.2965648,54.63768121,55.14855111,3041.36269,163108.5698,
422,10/9/2022,Sunday,2273.428582,27.28370822,51.73503617,52.3051094,2735.824469,138469.5469,
422,10/10/2022,Monday,1439.428576,16.93342975,55.36376796,55.6231883,3093.939076,169698.0763,
422,10/11/2022,Tuesday,1409.857149,16.37853296,58.24598543,58.32189763,3401.443743,197605.0284,
422,10/12/2022,Wednesday,1563.571435,18.38161072,60.38478218,60.57971042,3669.901315,220182.3549,
422,10/13/2022,Thursday,1634.142867,20.10270117,65.42627688,65.42627688,4280.597707,280063.5708,
422,10/14/2022,Friday,3047.285729,37.24116611,57.78142869,57.87214304,3349.18494,192914.4805,
422,10/15/2022,Saturday,4991.714308,58.75335285,60.04857178,60.69714255,3684.143113,216525,
422,10/16/2022,Sunday,2550.857153,28.94708195,63.59124093,63.59124093,4043.845923,257153.1804,
422,10/17/2022,Monday,1256.000001,13.08271933,61.40151524,61.40151524,3770.146074,231492.6816,
422,10/18/2022,Tuesday,1103.714288,12.14285226,46.47862546,48.65496162,2367.30529,100406.0375,
422,10/19/2022,Wednesday,1001.714288,11.95154268,41.61221348,44.79007558,2006.15087,72054.72312,
422,10/20/2022,Thursday,1396.714292,17.6999153,45.38540118,47.70437917,2275.707792,93486.42149,
422,10/21/2022,Friday,2540.00002,32.13392372,50.77391213,51.89637701,2693.233947,130894.6455,
422,10/22/2022,Saturday,4285.428594,52.68093607,53.89014115,54.38239398,2957.444776,156504.9086,
422,10/23/2022,Sunday,1515.142864,17.9295594,55.98832199,56.54525495,3197.365857,175506.1562,
422,10/24/2022,Monday,1222.428574,13.02786781,60.39692359,60.39692359,3647.78838,220315.196,
422,10/25/2022,Tuesday,1182.142861,13.89346058,59.47499923,59.47499923,3537.275533,210379.4596,
422,10/26/2022,Wednesday,1297.142859,14.27659282,60.91407414,60.91407414,3710.524429,226023.1601,
422,10/27/2022,Thursday,1420.428577,16.97814878,55.49117711,55.58161851,3089.316316,170872.3578,
422,10/28/2022,Friday,2279.714298,28.44381447,50.98705006,52.37050404,2742.669693,132549.9773,
422,10/29/2022,Saturday,4499.428592,55.73028394,51.51654709,52.49136679,2755.343588,136722.5783,
422,10/30/2022,Sunday,1854.285723,22.93469253,51.3499997,52.20999982,2725.884081,135400.833,
422,10/31/2022,Monday,1665.857147,18.04037917,59.2895526,59.33805998,3521.005362,208417.6619,
422,11/1/2022,Tuesday,1365.28572,16.12765585,65.37368333,65.37368333,4273.718472,279388.718,
422,11/2/2022,Wednesday,1258.857147,14.46890586,61.21790974,61.21790974,3747.632473,229422.2265,
422,11/3/2022,Thursday,1597.000009,19.07409304,58.62647065,58.64558801,3439.304992,201502.8767,
422,11/4/2022,Friday,2691.285731,33.81154382,61.40507181,61.40507181,3770.582844,231532.9103,
422,11/5/2022,Saturday,4746.285737,56.9232162,68.44545383,68.4405588,4684.110089,320651.9035,
422,11/6/2022,Sunday,2386.571439,26.92917733,69.96785785,69.89928573,4885.910145,342527.7273,
422,11/7/2022,Monday,1830.000003,19.78766401,68.58905057,68.60583864,4706.761095,322674.298,
422,11/8/2022,Tuesday,1242.714289,13.8232359,53.22205849,53.95000068,2910.602573,150756.1382,
422,11/9/2022,Wednesday,1157.428577,14.26740306,48.22556434,50.37067634,2537.205035,112158.4388,
422,11/10/2022,Thursday,1475.714289,16.8050174,55.66343302,56.1067163,3147.963614,172468.5703,
422,11/11/2022,Friday,1813.428583,22.55328346,67.76544105,67.76544105,4592.155001,311189.409,
422,11/12/2022,Saturday,4099.14287,47.90614981,66.6528571,66.6571428,4443.174687,296112.2069,
422,11/13/2022,Sunday,1341.714288,14.37574973,41.98296305,46.24888848,2138.959686,73997.87705,
422,11/14/2022,Monday,856.2857163,9.765046655,35.98730217,39.14523839,1532.349689,46606.64827,
422,11/15/2022,Tuesday,635.8571445,7.056476979,36.85461593,40.52615359,1642.369125,50058.25071,
422,11/16/2022,Wednesday,840.0000035,10.06750841,40.42932307,43.89849587,1927.077939,66082.94805,
422,11/17/2022,Thursday,909.5714313,10.49970299,32.81230758,37.96923027,1441.662447,35327.28986,
422,11/18/2022,Friday,1397.142862,16.86137407,31.52180422,36.37593925,1323.208956,31320.82565,
422,11/19/2022,Saturday,2355.42858,27.78141802,35.18676458,38.15441171,1455.759133,43565.02884,
422,11/20/2022,Sunday,1090.428576,12.82489935,28.20378786,34.30151506,1176.593935,22434.80599,
422,11/21/2022,Monday,1021.571434,13.30178999,31.15725187,35.71984735,1275.907495,30246.66074,
422,11/22/2022,Tuesday,1512.714294,19.43536811,40.34552309,42.36268582,1794.59715,65672.87845,
422,11/23/2022,Wednesday,4141.428597,55.29330508,45.2198584,46.97446869,2206.600709,92467.176,
422,11/24/2022,Thursday,7096.000002,61.97287392,46.70973523,47.85221238,2289.83423,101911.2707,
422,11/25/2022,Friday,1805.714292,20.79223542,48.43134339,50.1164179,2511.655343,113600.318,
422,11/26/2022,Saturday,2195.857151,26.03058713,45.57299287,47.4824821,2254.586107,94650.44311,
422,11/27/2022,Sunday,1081.285717,12.6194047,53.32556402,54.56917251,2977.794588,151637.4152,
422,11/28/2022,Monday,861.8571448,9.601692962,50.67674489,51.51782957,2654.086764,130144.5942,
422,11/29/2022,Tuesday,783.4285721,8.169285116,43.7107691,45.61307678,2080.552774,83515.16511,
422,11/30/2022,Wednesday,717.8571435,7.573013909,47.94919374,50.25806418,2525.873015,110241.1987,
422,12/1/2022,Thursday,767.7142875,8.576187785,34.73876016,38.70387638,1497.990047,41922.09161,
422,12/2/2022,Friday,1099.285717,12.11374025,35.73129738,39.29694725,1544.250063,45619.06255,
422,12/3/2022,Saturday,1987.571437,23.70574036,54.69398556,55.38270758,3067.244299,163613.3417,
422,12/4/2022,Sunday,1000.428574,11.52199939,38.15520065,41.43120047,1716.544372,55547.07891,
422,12/5/2022,Monday,656.7142867,7.570422894,35.59504091,38.4041325,1474.877393,45099.16378,
422,12/6/2022,Tuesday,626.2857143,7.049112486,44.49743613,45.27008533,2049.380625,88105.89458,
422,12/7/2022,Wednesday,824.428573,9.269255325,56.40606025,56.41515113,3182.669277,179463.9824,
422,12/8/2022,Thursday,84,0.743972296,53.02307628,53.24615479,2835.152999,149071.5485,
422,12/9/2022,Friday,112,1.141268986,44.16666667,46.53333346,2165.351123,86155.6713,
422,12/10/2022,Saturday,237,2.301796563,42.16363525,43.90909126,1928.008295,74957.33598,
422,12/11/2022,Sunday,62,0.595030806,43.65454518,45.35454559,2057.034806,83193.30992,
422,12/12/2022,Monday,56,0.532092834,36.9,41.42000046,1715.616438,50243.409,
422,12/13/2022,Tuesday,60,0.655891044,35.60999947,39.05999908,1525.683528,45156.04545,
422,12/14/2022,Wednesday,684.0000024,7.933776686,33.16393402,34.57049223,1195.118933,36475.23741,
422,12/15/2022,Thursday,601.1428601,7.42490415,33.36311545,38.87868819,1511.552395,37136.39949,
422,12/16/2022,Friday,1489.428578,18.04755102,36.15555502,41.39703753,1713.714717,47263.41499,
422,12/17/2022,Saturday,2476.428585,29.71569073,35.13897023,39.86691161,1589.370641,43387.74613,
422,12/18/2022,Sunday,1223.571435,14.40625489,29.89389293,35.66183233,1271.766285,26714.523,
422,12/19/2022,Monday,646.8571457,7.573251599,27.69206356,32.65476187,1066.333473,21235.66958,
422,12/20/2022,Tuesday,659.8571453,7.634334783,27.11290307,30.9120965,955.55771,19930.95297,
422,12/21/2022,Wednesday,781.5714324,9.283373828,28.38650831,32.22619001,1038.527322,22873.67392,
422,12/22/2022,Thursday,1066.428576,12.42879951,35.11181049,39.7110241,1576.965435,43287.21761,
422,12/23/2022,Friday,1780.428578,21.2826924,17.42116793,29.38175204,863.2873531,5287.273807,
422,12/24/2022,Saturday,2762.857153,31.22151157,2.245588218,15.3176472,234.6303157,11.32375235,
422,12/25/2022,Sunday,2380.857144,21.12976141,14.6175259,23.14020613,535.4691398,3123.35692,
422,12/26/2022,Monday,722.7142878,8.744347929,22.93629022,25.61693559,656.2273891,12066.17238,
422,12/27/2022,Tuesday,702.2857194,9.136997478,28.45887107,31.36370953,983.6822753,23049.04865,
422,12/28/2022,Wednesday,655.4285727,7.397288391,30.00983581,34.82623035,1212.86632,27026.56538,
422,12/29/2022,Thursday,838.8571453,9.216093637,36.69379854,40.89069783,1672.049169,49405.80917,
422,12/30/2022,Friday,1480.28572,16.64743245,47.94090887,49.78939389,2478.983744,110184.0647,
422,12/31/2022,Saturday,3860.714295,43.80128435,55.28195483,55.34135285,3062.665335,168946.8798,
422,1/1/2023,Sunday,1246.285717,13.63934664,53.34811989,53.66616577,2880.057349,151829.9173,
422,1/2/2023,Monday,897.4285734,9.877372085,53.64765629,54.0718745,2923.767612,154401.7652,
422,1/3/2023,Tuesday,817.2857158,9.214538754,61.71920038,61.71920038,3809.259695,235104.4624,
422,1/4/2023,Wednesday,769.2857151,8.006950854,62.76746047,62.76746047,3939.754094,247288.3594,
422,1/5/2023,Thursday,989.5714295,10.5501286,56.49523796,56.59523794,3203.020958,180316.5239,
422,1/6/2023,Friday,1070.14286,12.41580932,42.81507922,45.5952381,2078.925737,78485.64935,
422,1/7/2023,Saturday,1631.285718,18.74079905,36.60833385,39.54848512,1564.082675,49061.39469,
422,1/8/2023,Sunday,878.1428604,10.38655693,32.63153892,36.18846207,1309.604787,34746.62822,
422,1/9/2023,Monday,695.8571453,7.997820793,35.29338846,39.88925587,1591.152734,43962.26591,
422,1/10/2023,Tuesday,568.0000007,6.325607519,35.60833311,37.02999973,1371.22088,45149.70657,
422,1/11/2023,Wednesday,489.2857151,5.384203891,35.14568941,37.92672401,1438.436394,43412.64032,
422,1/12/2023,Thursday,628.7142885,7.096856114,47.75468755,49.48828056,2449.089913,108905.0512,
422,1/13/2023,Friday,1031.000004,12.26167398,43.93692325,47.74615338,2279.695162,84818.17515,
422,1/14/2023,Saturday,1322.571432,16.11833765,24.07557244,33.75419861,1139.345924,13955.00082,
422,1/15/2023,Sunday,874.5714331,11.17164944,24.15546866,32.65234354,1066.175539,14094.39387,
422,1/16/2023,Monday,657.714287,7.651597812,34.17983268,38.56302521,1487.106913,39930.96422,
422,1/17/2023,Tuesday,596.5714309,6.922493165,39.68017177,44.01465495,1937.28985,62477.06659,
422,1/18/2023,Wednesday,656.2857165,7.597420119,47.86747968,50.21625941,2521.672709,109678.5461,
422,1/19/2023,Thursday,643.8571446,8.084617892,49.77272715,51.38842991,2640.770729,123303.1898,
422,1/20/2023,Friday,1016.857145,11.74910753,42.67131089,46.52868815,2164.918821,77697.66273,
422,1/21/2023,Saturday,1276.714288,14.68066601,34.18778599,38.55267244,1486.308552,39958.84531,
422,1/22/2023,Sunday,797.7142878,8.978996042,34.41171947,38.41015637,1475.340112,40749.20324,
422,1/23/2023,Monday,599.0000007,6.841803395,34.82750034,40.2266668,1618.184722,42244.18302,
422,1/24/2023,Tuesday,565.714287,6.520299812,35.40909141,38.6115699,1490.85333,44396.05177,
422,1/25/2023,Wednesday,525.8571439,6.539382104,38.12820457,41.94786414,1759.623306,55429.25807,
422,1/26/2023,Thursday,616.8571446,7.583762712,36.83760004,42.40960025,1798.574193,49988.94655,
422,1/27/2023,Friday,889.8571475,11.49643133,31.26746047,36.75714299,1351.087561,30568.76045,
422,1/28/2023,Saturday,1595.000007,19.50527105,38.5999997,42.81044815,1832.734471,57512.45465,
422,1/29/2023,Sunday,897.5714316,10.89896961,38.61860488,43.37131769,1881.071198,57595.65768,
422,1/30/2023,Monday,617.142859,7.833255064,46.87333323,47.86333307,2290.898652,102985.8396,
422,1/31/2023,Tuesday,515.4285719,5.855781696,42.16695616,45.28086946,2050.357139,74975.04884,
422,2/1/2023,Wednesday,587.5714309,7.409602344,30.36557376,35.48360668,1259.086343,27999.12598,
422,2/2/2023,Thursday,569.714287,6.79337675,33.43389889,36.24237225,1313.509547,37373.26793,
422,2/3/2023,Friday,830.4285734,10.62585333,23.63571446,32.13650743,1032.75511,13204.02092,
422,2/4/2023,Saturday,1133.000006,14.23089129,18.20923047,25.57461514,654.0609396,6037.745152,
422,2/5/2023,Sunday,724.8571446,8.382078764,34.57301555,40.15873049,1612.723635,41324.89744,
422,2/6/2023,Monday,716.5714302,8.455788484,40.29685055,44.30944884,1963.327257,65435.48323,
422,2/7/2023,Tuesday,591.7142878,6.806676757,40.18425222,42.55275573,1810.73702,64888.49078,
422,2/8/2023,Wednesday,779.4285734,9.287234706,52.29621223,53.69924274,2883.60867,143024.5873,
422,2/9/2023,Thursday,840.5714309,9.92364601,57.5480617,58.43643425,3414.816848,190586.4855,
422,2/10/2023,Friday,1224.857146,14.01807521,57.68656685,58.21343291,3388.803771,191965.8957,
422,2/11/2023,Saturday,1647.142864,19.87788959,40.70000033,44.2112789,1954.637182,67419.14465,
422,2/12/2023,Sunday,1993.142867,24.74853226,32.13731327,38.62462676,1491.861792,33191.63904,
422,2/13/2023,Monday,691.714287,7.89030651,41.21120001,45.63679944,2082.717463,69991.57755,
422,2/14/2023,Tuesday,684.2857151,7.820847358,47.24080014,48.91119992,2392.305478,105426.9723,
422,2/15/2023,Wednesday,958.142859,12.04117271,53.13410784,54.81240274,3004.399494,150009.9888,
422,2/16/2023,Thursday,1118.285717,12.74335099,62.09923737,62.09923737,3856.315282,239474.2381,
422,2/17/2023,Friday,1165.857147,13.85745852,51.76641746,54.48656745,2968.786033,138721.6772,
422,2/18/2023,Saturday,1682.285722,19.73410312,31.39705909,36.0926468,1302.679153,30950.44596,
422,2/19/2023,Sunday,1088.571432,13.25871563,42.46818199,45.51212163,2071.353216,76593.34018,
422,2/20/2023,Monday,882.2857172,10.754624,51.04883762,52.29147274,2734.398121,133032.445,
422,2/21/2023,Tuesday,892.7142892,10.81674001,54.89612423,55.45736428,3075.519253,165434.1066,
422,2/22/2023,Wednesday,870.714287,9.159121626,50.16093782,51.47265646,2649.434363,126210.9229,
422,2/23/2023,Thursday,1410.14286,14.92710236,67.56222274,67.56592639,4565.154409,308398.1664,
422,2/24/2023,Friday,1419.571433,16.44079527,54.54545483,55.89090954,3123.793769,162283.9996,
422,2/25/2023,Saturday,1342.428576,15.96513081,36.11954891,38.81804574,1506.840675,47122.35141,
422,2/26/2023,Sunday,1052.000005,12.98245556,41.62631607,43.64060102,1904.502058,72128.00706,
